"user","timestamp","x","y","z"
"Dan.Mitra@test.com","1655564048255","0.0","1.0","-1.0"
"Dan.Mitra@test.com","1655563977737","1.0","-1.0","-1.0"
"Dan.Mitra@test.com","1655563971605","1.0","0.0","-1.0"
"Dan.Mitra@test.com","1655563990001","-1.0","1.0","-1.0"
"Dan.Mitra@test.com","1655564042123","1.0","1.0","0.0"
"Eric.Jones@test.com","1655564484957","1.0","0.0","-1.0"
"Eric.Jones@test.com","1655564508357","-1.0","0.0","-1.0"
"Eric.Jones@test.com","1655564458957","1.0","0.0","-1.0"
"Eric.Jones@test.com","1655564461557","-1.0","-1.0","0.0"
"Eric.Jones@test.com","1655564492757","-1.0","0.0","-1.0"
"Eric.Jones@test.com","1655564484957","0.0","0.0","0.0"
"Eric.Jones@test.com","1655564505757","0.0","1.0","-1.0"
"Eric.Jones@test.com","1655564503157","-1.0","1.0","-1.0"
"Eric.Jones@test.com","1655564510957","0.0","-1.0","0.0"
"Eric.Jones@test.com","1655564443357","1.0","1.0","0.0"
"Eric.Jones@test.com","1655564497957","0.0","1.0","-1.0"
"Eric.Jones@test.com","1655564469357","-1.0","0.0","0.0"
"Eric.Jones@test.com","1655564510957","1.0","1.0","0.0"
"Eric.Jones@test.com","1655564490157","1.0","0.0","0.0"
"Eric.Jones@test.com","1655564497957","-1.0","0.0","0.0"
"Eric.Jones@test.com","1655564505757","0.0","-1.0","0.0"
"Eric.Jones@test.com","1655564492757","-1.0","1.0","-1.0"
"Eric.Jones@test.com","1655564453757","0.0","1.0","0.0"
"Eric.Jones@test.com","1655564492757","0.0","-1.0","0.0"
"Eric.Jones@test.com","1655564453757","1.0","0.0","-1.0"
"Eric.Jones@test.com","1655564469357","-1.0","-1.0","-1.0"
"Gail.Habschied@test.com","1655564417945","-1.0","0.0","0.0"
"Gail.Habschied@test.com","1655564453045","-1.0","0.0","0.0"
"Gail.Habschied@test.com","1655564456945","1.0","1.0","0.0"
"Gail.Habschied@test.com","1655564425745","0.0","1.0","-1.0"
"Gail.Habschied@test.com","1655564421845","1.0","-1.0","0.0"
"Gail.Habschied@test.com","1655564495945","-1.0","1.0","-1.0"
"Gail.Habschied@test.com","1655564421845","-1.0","0.0","-1.0"
"Gail.Habschied@test.com","1655564386745","0.0","1.0","0.0"
"Gail.Habschied@test.com","1655564492045","1.0","0.0","-1.0"
"Gail.Habschied@test.com","1655564456945","-1.0","0.0","-1.0"
"Gail.Habschied@test.com","1655564402345","0.0","1.0","0.0"
"Gail.Habschied@test.com","1655564480345","1.0","-1.0","-1.0"
"Gail.Habschied@test.com","1655564456945","1.0","0.0","0.0"
"Gail.Habschied@test.com","1655564441345","0.0","-1.0","0.0"
"Gail.Habschied@test.com","1655564464745","-1.0","-1.0","-1.0"
"Gail.Habschied@test.com","1655564390645","1.0","1.0","-1.0"
"Gail.Habschied@test.com","1655564453045","-1.0","-1.0","0.0"
"Gail.Habschied@test.com","1655564476445","0.0","0.0","-1.0"
"Gail.Habschied@test.com","1655564414045","1.0","1.0","0.0"
"Gail.Habschied@test.com","1655564484245","-1.0","1.0","-1.0"
"Gail.Habschied@test.com","1655564386745","1.0","0.0","-1.0"
"Gail.Habschied@test.com","1655564472545","0.0","-1.0","0.0"
"Jacob.Anderson@test.com","1655564483398","1.0","-1.0","-1.0"
"Jacob.Anderson@test.com","1655564405806","1.0","-1.0","0.0"
"Jacob.Anderson@test.com","1655564476932","-1.0","0.0","0.0"
"Jacob.Anderson@test.com","1655564418738","0.0","0.0","0.0"
"Jacob.Anderson@test.com","1655564467233","0.0","0.0","0.0"
"Jacob.Anderson@test.com","1655564476932","-1.0","-1.0","-1.0"
"Jacob.Anderson@test.com","1655564415505","0.0","-1.0","0.0"
"Jacob.Anderson@test.com","1655564489864","0.0","-1.0","-1.0"
"Jacob.Anderson@test.com","1655564409039","1.0","0.0","0.0"
"Jacob.Anderson@test.com","1655564454301","1.0","1.0","-1.0"
"Jacob.Anderson@test.com","1655564467233","-1.0","-1.0","-1.0"
"Jacob.Anderson@test.com","1655564444602","-1.0","-1.0","-1.0"
"Jacob.Anderson@test.com","1655564444602","1.0","0.0","-1.0"
"Jacob.Anderson@test.com","1655564402573","1.0","1.0","-1.0"
"Jacob.Anderson@test.com","1655564496330","1.0","0.0","-1.0"
"Jacob.Anderson@test.com","1655564464000","-1.0","-1.0","-1.0"
"Jacob.Anderson@test.com","1655564441369","1.0","0.0","0.0"
"Jacob.Anderson@test.com","1655564405806","1.0","1.0","0.0"
"Jacob.Anderson@test.com","1655564402573","-1.0","0.0","0.0"
"Jacob.Jones@test.com","1655564181962","0.0","1.0","0.0"
"Jacob.Jones@test.com","1655564174264","1.0","-1.0","-1.0"
"Jacob.Jones@test.com","1655564156302","0.0","1.0","0.0"
"Jacob.Jones@test.com","1655564169132","0.0","1.0","-1.0"
"Jacob.Jones@test.com","1655564207622","0.0","1.0","0.0"
"Jacob.Jones@test.com","1655564189660","-1.0","0.0","-1.0"
"Jacob.Jones@test.com","1655564181962","-1.0","-1.0","-1.0"
"Jacob.Jones@test.com","1655564161434","1.0","0.0","-1.0"
"Jacob.Jones@test.com","1655564169132","-1.0","-1.0","-1.0"
"Jacob.Jones@test.com","1655564197358","1.0","-1.0","-1.0"
"Jacob.Jones@test.com","1655564197358","1.0","-1.0","0.0"
"Jacob.Jones@test.com","1655564205056","0.0","-1.0","-1.0"
"Jacob.Jones@test.com","1655564194792","-1.0","0.0","0.0"
"Jacob.Jones@test.com","1655564184528","1.0","0.0","-1.0"
"Jacob.Jones@test.com","1655564205056","1.0","0.0","-1.0"
"Jacob.Jones@test.com","1655564171698","1.0","0.0","-1.0"
"Jacob.Jones@test.com","1655564207622","1.0","1.0","-1.0"
"Jacob.Jones@test.com","1655564215320","-1.0","1.0","-1.0"
"Jane.Anderson@test.com","1655564422640","-1.0","0.0","-1.0"
"Jane.Anderson@test.com","1655564490533","0.0","1.0","-1.0"
"Jane.Anderson@test.com","1655564493766","0.0","-1.0","0.0"
"Jane.Anderson@test.com","1655564496999","-1.0","0.0","0.0"
"Jane.Anderson@test.com","1655564487300","-1.0","0.0","0.0"
"Jane.Anderson@test.com","1655564432339","0.0","0.0","-1.0"
"Jane.Anderson@test.com","1655564461436","-1.0","0.0","-1.0"
"Jane.Anderson@test.com","1655564448504","-1.0","0.0","0.0"
"Jane.Anderson@test.com","1655564451737","1.0","-1.0","-1.0"
"Jane.Anderson@test.com","1655564416174","-1.0","1.0","-1.0"
"Jane.Anderson@test.com","1655564435572","0.0","1.0","-1.0"
"Jane.Anderson@test.com","1655564419407","1.0","-1.0","0.0"
"Jane.Anderson@test.com","1655564509931","1.0","0.0","-1.0"
"Jane.Anderson@test.com","1655564471135","-1.0","-1.0","0.0"
"Jane.Anderson@test.com","1655564445271","1.0","1.0","-1.0"
"Jane.Anderson@test.com","1655564506698","-1.0","-1.0","-1.0"
"Jane.Anderson@test.com","1655564506698","0.0","0.0","0.0"
"Jane.Anderson@test.com","1655564474368","0.0","0.0","-1.0"
"Jane.Anderson@test.com","1655564435572","0.0","-1.0","0.0"
"Jane.Anderson@test.com","1655564451737","-1.0","1.0","0.0"
"Jane.Anderson@test.com","1655564438805","1.0","-1.0","-1.0"
"Jane.Anderson@test.com","1655564480834","1.0","0.0","0.0"
"Jaya.Abram@test.com","1655564457350","1.0","1.0","-1.0"
"Jaya.Abram@test.com","1655564447552","0.0","1.0","-1.0"
"Jaya.Abram@test.com","1655564405094","1.0","-1.0","0.0"
"Jaya.Abram@test.com","1655564421424","1.0","0.0","-1.0"
"Jaya.Abram@test.com","1655564408360","-1.0","0.0","0.0"
"Jaya.Abram@test.com","1655564470414","0.0","-1.0","0.0"
"Jaya.Abram@test.com","1655564476946","-1.0","0.0","0.0"
"Jaya.Abram@test.com","1655564427956","1.0","0.0","-1.0"
"Jaya.Abram@test.com","1655564463882","0.0","1.0","-1.0"
"Jaya.Abram@test.com","1655564388764","-1.0","0.0","0.0"
"Jaya.Abram@test.com","1655564480212","-1.0","0.0","-1.0"
"Jaya.Abram@test.com","1655564460616","0.0","0.0","-1.0"
"Jaya.Abram@test.com","1655564437754","-1.0","1.0","-1.0"
"Jaya.Abram@test.com","1655564454084","-1.0","1.0","0.0"
"Jaya.Abram@test.com","1655564385498","0.0","0.0","0.0"
"Jaya.Abram@test.com","1655564454084","0.0","1.0","-1.0"
"Jaya.Abram@test.com","1655564421424","-1.0","0.0","0.0"
"Jaya.Abram@test.com","1655564441020","1.0","0.0","0.0"
"Jaya.Abram@test.com","1655564401828","1.0","-1.0","-1.0"
"Jaya.Abram@test.com","1655564470414","0.0","1.0","-1.0"
"Jaya.Gonzalez@test.com","1655564475657","-1.0","0.0","0.0"
"Jaya.Gonzalez@test.com","1655564499457","1.0","-1.0","0.0"
"Jaya.Gonzalez@test.com","1655564431457","0.0","-1.0","0.0"
"Jaya.Gonzalez@test.com","1655564434857","1.0","0.0","0.0"
"Jaya.Gonzalez@test.com","1655564404257","0.0","1.0","0.0"
"Jaya.Gonzalez@test.com","1655564468857","0.0","0.0","-1.0"
"Jaya.Gonzalez@test.com","1655564451857","0.0","0.0","0.0"
"Jaya.Gonzalez@test.com","1655564458657","0.0","0.0","-1.0"
"Jaya.Gonzalez@test.com","1655564472257","0.0","0.0","0.0"
"Jaya.Gonzalez@test.com","1655564468857","0.0","-1.0","0.0"
"Jaya.Gonzalez@test.com","1655564448457","-1.0","1.0","-1.0"
"Jaya.Gonzalez@test.com","1655564424657","0.0","0.0","-1.0"
"Jaya.Gonzalez@test.com","1655564438257","-1.0","-1.0","0.0"
"Jaya.Gonzalez@test.com","1655564428057","0.0","1.0","0.0"
"Jaya.Gonzalez@test.com","1655564438257","0.0","-1.0","-1.0"
"Jaya.Gonzalez@test.com","1655564428057","1.0","1.0","-1.0"
"Jaya.Gonzalez@test.com","1655564489257","-1.0","0.0","-1.0"
"Jaya.Gonzalez@test.com","1655564455257","-1.0","1.0","0.0"
"Jaya.Gonzalez@test.com","1655564421257","-1.0","1.0","-1.0"
"Jaya.Gonzalez@test.com","1655564465457","1.0","0.0","-1.0"
"Jaya.Gonzalez@test.com","1655564496057","-1.0","0.0","-1.0"
"Jaya.Gonzalez@test.com","1655564407657","0.0","0.0","0.0"
"Jaya.Gonzalez@test.com","1655564414457","1.0","1.0","-1.0"
"Jaya.Gonzalez@test.com","1655564496057","-1.0","0.0","0.0"
"Jaya.Gonzalez@test.com","1655564472257","1.0","0.0","-1.0"
"Jaya.Gonzalez@test.com","1655564438257","-1.0","1.0","-1.0"
"Larry.Habschied@test.com","1655564120984","-1.0","-1.0","-1.0"
"Larry.Habschied@test.com","1655564114384","1.0","0.0","0.0"
"Larry.Habschied@test.com","1655564094584","0.0","1.0","0.0"
"Larry.Habschied@test.com","1655564101184","-1.0","1.0","0.0"
"Larry.Habschied@test.com","1655564147384","0.0","-1.0","0.0"
"Larry.Habschied@test.com","1655564167184","-1.0","0.0","0.0"
"Larry.Habschied@test.com","1655564167184","0.0","0.0","-1.0"
"Larry.Habschied@test.com","1655564130884","-1.0","-1.0","-1.0"
"Larry.Habschied@test.com","1655564127584","-1.0","0.0","-1.0"
"Larry.Habschied@test.com","1655564127584","1.0","-1.0","0.0"
"Larry.Habschied@test.com","1655564157284","1.0","-1.0","0.0"
"Larry.Habschied@test.com","1655564134184","1.0","0.0","0.0"
"Larry.Habschied@test.com","1655564153984","0.0","-1.0","-1.0"
"Larry.Habschied@test.com","1655564183684","-1.0","-1.0","0.0"
"Larry.Habschied@test.com","1655564137484","-1.0","1.0","0.0"
"Larry.Habschied@test.com","1655564101184","1.0","-1.0","-1.0"
"Larry.Habschied@test.com","1655564097884","0.0","-1.0","0.0"
"Larry.Habschied@test.com","1655564163884","0.0","-1.0","0.0"
"Larry.Habschied@test.com","1655564124284","-1.0","1.0","0.0"
"Larry.Habschied@test.com","1655564120984","1.0","1.0","0.0"
"Larry.Habschied@test.com","1655564160584","-1.0","0.0","0.0"
"Larry.Habschied@test.com","1655564104484","0.0","0.0","-1.0"
"Larry.Habschied@test.com","1655564173784","0.0","-1.0","-1.0"
"Larry.Habschied@test.com","1655564114384","0.0","1.0","0.0"
"Larry.Habschied@test.com","1655564111084","-1.0","0.0","0.0"
"Santosh.Hansen@test.com","1655564398554","1.0","1.0","-1.0"
"Santosh.Hansen@test.com","1655564460410","0.0","0.0","-1.0"
"Santosh.Hansen@test.com","1655564410152","-1.0","-1.0","-1.0"
"Santosh.Hansen@test.com","1655564448812","-1.0","1.0","-1.0"
"Santosh.Hansen@test.com","1655564383090","-1.0","-1.0","-1.0"
"Santosh.Hansen@test.com","1655564472008","1.0","0.0","-1.0"
"Santosh.Hansen@test.com","1655564398554","0.0","-1.0","-1.0"
"Santosh.Hansen@test.com","1655564479740","1.0","1.0","0.0"
"Santosh.Hansen@test.com","1655564410152","-1.0","1.0","-1.0"
"Santosh.Hansen@test.com","1655564390822","0.0","0.0","-1.0"
"Santosh.Hansen@test.com","1655564425616","0.0","0.0","0.0"
"Santosh.Hansen@test.com","1655564383090","0.0","0.0","-1.0"
"Santosh.Hansen@test.com","1655564491338","0.0","-1.0","-1.0"
"Santosh.Hansen@test.com","1655564468142","1.0","1.0","0.0"
"Santosh.Hansen@test.com","1655564402420","0.0","0.0","0.0"
"Santosh.Hansen@test.com","1655564456544","-1.0","0.0","0.0"
"Santosh.Hansen@test.com","1655564472008","0.0","-1.0","0.0"
"Santosh.Hansen@test.com","1655564433348","-1.0","1.0","0.0"
"Santosh.Hansen@test.com","1655564456544","-1.0","-1.0","-1.0"
"Santosh.Hansen@test.com","1655564417884","-1.0","0.0","0.0"
"Santosh.Hansen@test.com","1655564386956","1.0","-1.0","-1.0"
"Santosh.Hansen@test.com","1655564414018","0.0","-1.0","0.0"
"Santosh.Hansen@test.com","1655564468142","-1.0","0.0","0.0"
"Sarah.Phillips@test.com","1655564432331","0.0","-1.0","0.0"
"Sarah.Phillips@test.com","1655564425199","0.0","-1.0","0.0"
"Sarah.Phillips@test.com","1655564467991","1.0","-1.0","-1.0"
"Sarah.Phillips@test.com","1655564421633","-1.0","-1.0","0.0"
"Sarah.Phillips@test.com","1655564464425","0.0","1.0","0.0"
"Sarah.Phillips@test.com","1655564482255","-1.0","-1.0","0.0"
"Sarah.Phillips@test.com","1655564450161","0.0","0.0","0.0"
"Sarah.Phillips@test.com","1655564410935","0.0","-1.0","0.0"
"Sarah.Phillips@test.com","1655564443029","0.0","1.0","0.0"
"Sarah.Phillips@test.com","1655564478689","-1.0","0.0","0.0"
"Sarah.Phillips@test.com","1655564507217","-1.0","0.0","0.0"
"Sarah.Phillips@test.com","1655564457293","-1.0","0.0","-1.0"
"Sarah.Phillips@test.com","1655564500085","0.0","1.0","-1.0"
"Sarah.Phillips@test.com","1655564428765","1.0","-1.0","0.0"
"Sarah.Phillips@test.com","1655564443029","-1.0","1.0","-1.0"
"Sarah.Phillips@test.com","1655564475123","-1.0","1.0","-1.0"
"Sarah.Phillips@test.com","1655564450161","0.0","1.0","0.0"
"Sarah.Phillips@test.com","1655564471557","-1.0","0.0","-1.0"
"Sarah.Phillips@test.com","1655564496519","1.0","0.0","0.0"
"Sarah.Phillips@test.com","1655564450161","-1.0","1.0","0.0"
"Sarah.Phillips@test.com","1655564460859","0.0","1.0","0.0"
"Sarah.Phillips@test.com","1655564489387","1.0","0.0","0.0"
"Sarah.Phillips@test.com","1655564407369","1.0","1.0","-1.0"
"Senthil.Lincoln@test.com","1655564424318","1.0","-1.0","0.0"
"Senthil.Lincoln@test.com","1655564457114","-1.0","0.0","0.0"
"Senthil.Lincoln@test.com","1655564432517","1.0","1.0","-1.0"
"Senthil.Lincoln@test.com","1655564405187","1.0","-1.0","-1.0"
"Senthil.Lincoln@test.com","1655564402454","-1.0","0.0","0.0"
"Senthil.Lincoln@test.com","1655564462580","0.0","1.0","0.0"
"Senthil.Lincoln@test.com","1655564405187","-1.0","0.0","0.0"
"Senthil.Lincoln@test.com","1655564399721","1.0","0.0","-1.0"
"Senthil.Lincoln@test.com","1655564468046","0.0","-1.0","0.0"
"Senthil.Lincoln@test.com","1655564443449","1.0","-1.0","-1.0"
"Senthil.Lincoln@test.com","1655564429784","0.0","1.0","0.0"
"Senthil.Lincoln@test.com","1655564418852","1.0","1.0","-1.0"
"Senthil.Lincoln@test.com","1655564459847","0.0","0.0","-1.0"
"Senthil.Lincoln@test.com","1655564407920","-1.0","-1.0","0.0"
"Senthil.Lincoln@test.com","1655564465313","-1.0","1.0","-1.0"
"Senthil.Lincoln@test.com","1655564451648","-1.0","1.0","0.0"
"Senthil.Lincoln@test.com","1655564424318","0.0","-1.0","-1.0"
"Senthil.Lincoln@test.com","1655564443449","-1.0","0.0","0.0"
"Senthil.Lincoln@test.com","1655564410653","1.0","0.0","0.0"
"Senthil.Lincoln@test.com","1655564448915","-1.0","1.0","0.0"
"Senthil.Lincoln@test.com","1655564451648","-1.0","-1.0","0.0"
"Senthil.Lincoln@test.com","1655564394255","-1.0","1.0","0.0"
"Senthil.Lincoln@test.com","1655564454381","-1.0","-1.0","-1.0"
"Travis.Habschied@test.com","1655564473273","0.0","0.0","0.0"
"Travis.Habschied@test.com","1655564439473","0.0","-1.0","0.0"
"Travis.Habschied@test.com","1655564418673","-1.0","-1.0","-1.0"
"Travis.Habschied@test.com","1655564434273","-1.0","1.0","0.0"
"Travis.Habschied@test.com","1655564470673","-1.0","0.0","-1.0"
"Travis.Habschied@test.com","1655564455073","1.0","0.0","0.0"
"Travis.Habschied@test.com","1655564465473","1.0","0.0","-1.0"
"Travis.Habschied@test.com","1655564465473","0.0","0.0","-1.0"
"Travis.Habschied@test.com","1655564434273","1.0","1.0","0.0"
"Travis.Habschied@test.com","1655564486273","-1.0","0.0","0.0"
"Travis.Habschied@test.com","1655564418673","-1.0","-1.0","0.0"
"Travis.Habschied@test.com","1655564429073","1.0","-1.0","-1.0"
"Travis.Habschied@test.com","1655564426473","1.0","1.0","-1.0"
"Travis.Habschied@test.com","1655564455073","-1.0","1.0","-1.0"
"Travis.Habschied@test.com","1655564468073","1.0","0.0","0.0"
"Travis.Habschied@test.com","1655564494073","0.0","0.0","0.0"
"Travis.Habschied@test.com","1655564473273","-1.0","1.0","-1.0"
"Travis.Habschied@test.com","1655564457673","0.0","-1.0","0.0"
"Travis.Habschied@test.com","1655564457673","1.0","-1.0","0.0"
"Travis.Habschied@test.com","1655564475873","-1.0","0.0","-1.0"
"Travis.Habschied@test.com","1655564462873","1.0","-1.0","0.0"
"Travis.Habschied@test.com","1655564460273","1.0","-1.0","0.0"
"Travis.Habschied@test.com","1655564429073","0.0","0.0","-1.0"
"Travis.Habschied@test.com","1655564457673","0.0","-1.0","-1.0"
"Travis.Habschied@test.com","1655564468073","-1.0","1.0","0.0"
"Travis.Habschied@test.com","1655564473273","1.0","1.0","-1.0"
"Chris.Wu@test.com","1655564378120","1.0","1.0","-1.0"
"Chris.Wu@test.com","1655564433644","0.0","1.0","-1.0"
"Chris.Wu@test.com","1655564461406","1.0","-1.0","0.0"
"Chris.Wu@test.com","1655564417780","-1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564489168","1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564453474","1.0","1.0","0.0"
"Chris.Wu@test.com","1655564382086","0.0","0.0","-1.0"
"Chris.Wu@test.com","1655564473304","0.0","0.0","0.0"
"Chris.Wu@test.com","1655564425712","-1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564485202","1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564397950","1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564401916","1.0","1.0","-1.0"
"Chris.Wu@test.com","1655564425712","0.0","1.0","0.0"
"Chris.Wu@test.com","1655564409848","1.0","-1.0","-1.0"
"Chris.Wu@test.com","1655564453474","1.0","0.0","0.0"
"Chris.Wu@test.com","1655564477270","-1.0","1.0","0.0"
"Chris.Wu@test.com","1655564417780","0.0","1.0","0.0"
"Chris.Wu@test.com","1655564433644","0.0","0.0","-1.0"
"Chris.Wu@test.com","1655564437610","-1.0","1.0","-1.0"
"Chris.Wu@test.com","1655564461406","-1.0","0.0","-1.0"
"Craig.Sanchez@test.com","1655563968067","-1.0","1.0","-1.0"
"Craig.Sanchez@test.com","1655563960369","1.0","-1.0","0.0"
"Craig.Sanchez@test.com","1655563980897","-1.0","1.0","0.0"
"Craig.Sanchez@test.com","1655563952671","-1.0","1.0","0.0"
"Craig.Sanchez@test.com","1655564003991","0.0","1.0","-1.0"
"Craig.Sanchez@test.com","1655564009123","-1.0","0.0","0.0"
"Craig.Sanchez@test.com","1655564016821","0.0","-1.0","0.0"
"Craig.Sanchez@test.com","1655564006557","-1.0","1.0","0.0"
"Craig.Sanchez@test.com","1655564001425","0.0","1.0","-1.0"
"Craig.Sanchez@test.com","1655564009123","-1.0","0.0","-1.0"
"Craig.Sanchez@test.com","1655563950105","0.0","1.0","-1.0"
"Craig.Sanchez@test.com","1655564006557","0.0","-1.0","0.0"
"Craig.Sanchez@test.com","1655563996293","0.0","0.0","-1.0"
"Craig.Sanchez@test.com","1655564014255","-1.0","0.0","0.0"
"Craig.Sanchez@test.com","1655563973199","1.0","-1.0","-1.0"
"Craig.Sanchez@test.com","1655564021953","-1.0","1.0","0.0"
"Craig.Sanchez@test.com","1655564009123","1.0","0.0","0.0"
"Craig.Sanchez@test.com","1655563978331","0.0","1.0","0.0"
"Craig.Sanchez@test.com","1655563970633","-1.0","0.0","0.0"
"Craig.Sanchez@test.com","1655563975765","0.0","1.0","-1.0"
"Danny.Lincoln@test.com","1655561986165","0.0","0.0","-1.0"
"Danny.Lincoln@test.com","1655561990065","1.0","0.0","-1.0"
"Danny.Lincoln@test.com","1655561993965","1.0","0.0","-1.0"
"Danny.Lincoln@test.com","1655562032965","1.0","1.0","0.0"
"Danny.Lincoln@test.com","1655562021265","-1.0","1.0","0.0"
"Danny.Lincoln@test.com","1655562048565","-1.0","1.0","0.0"
"Danny.Lincoln@test.com","1655561978365","0.0","1.0","-1.0"
"Danny.Lincoln@test.com","1655562021265","-1.0","-1.0","0.0"
"Danny.Lincoln@test.com","1655561993965","0.0","-1.0","-1.0"
"Danny.Lincoln@test.com","1655561990065","1.0","-1.0","0.0"
"Danny.Lincoln@test.com","1655562029065","0.0","0.0","0.0"
"Danny.Lincoln@test.com","1655561939365","0.0","-1.0","-1.0"
"Danny.Lincoln@test.com","1655562005665","1.0","-1.0","0.0"
"Danny.Lincoln@test.com","1655562036865","1.0","1.0","0.0"
"Danny.Lincoln@test.com","1655561954965","0.0","-1.0","0.0"
"Danny.Lincoln@test.com","1655561974465","-1.0","1.0","0.0"
"Danny.Lincoln@test.com","1655561951065","-1.0","1.0","-1.0"
"Danny.Lincoln@test.com","1655561997865","0.0","1.0","-1.0"
"David.Doshi@test.com","1655562638838","0.0","1.0","0.0"
"David.Doshi@test.com","1655562647337","-1.0","1.0","0.0"
"David.Doshi@test.com","1655562593510","1.0","0.0","0.0"
"David.Doshi@test.com","1655562621840","0.0","0.0","0.0"
"David.Doshi@test.com","1655562644504","1.0","0.0","-1.0"
"David.Doshi@test.com","1655562667168","-1.0","1.0","0.0"
"David.Doshi@test.com","1655562621840","-1.0","-1.0","-1.0"
"David.Doshi@test.com","1655562621840","-1.0","0.0","0.0"
"David.Doshi@test.com","1655562596343","1.0","0.0","-1.0"
"David.Doshi@test.com","1655562644504","-1.0","-1.0","-1.0"
"David.Doshi@test.com","1655562661502","1.0","-1.0","-1.0"
"David.Doshi@test.com","1655562667168","-1.0","0.0","0.0"
"David.Doshi@test.com","1655562653003","-1.0","1.0","0.0"
"David.Doshi@test.com","1655562653003","0.0","0.0","-1.0"
"David.Doshi@test.com","1655562585011","-1.0","-1.0","-1.0"
"David.Doshi@test.com","1655562627506","0.0","0.0","0.0"
"David.Doshi@test.com","1655562638838","0.0","0.0","-1.0"
"David.Doshi@test.com","1655562616174","-1.0","0.0","-1.0"
"David.Doshi@test.com","1655562650170","1.0","1.0","0.0"
"David.Doshi@test.com","1655562602009","0.0","1.0","0.0"
"David.Gonzalez@test.com","1655564462100","-1.0","0.0","0.0"
